Date,Stock,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs),sma_short,sma_long,signal,buy_sell_qty,buy_sell_qty_value,positions_carry_qty,position_carry_val,stock_value,cash,position_total,portfolio_returns,mkt_returns
2015-12-04,TCS,2340.0,2347.3,2321.1,2330.0,2328.4,623046.0,14517.47,2394.5224999999996,2532.617500000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.9507603956184107
2015-12-07,TCS,2332.2,2343.9,2315.25,2321.0,2319.8,691302.0,16053.9,2386.3799999999997,2529.7143750000014,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.36935234495790725
2015-12-08,TCS,2319.4,2349.0,2317.3,2326.25,2329.0,569982.0,13297.39,2377.5424999999996,2526.675625000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.39658591257867304
2015-12-09,TCS,2337.9,2372.8,2320.0,2370.0,2367.65,2641403.0,62369.54,2372.3574999999996,2523.718750000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.659510519536278
2015-12-10,TCS,2369.0,2391.2,2352.0,2380.95,2384.55,861994.0,20470.84,2368.6775,2520.129375000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.7137879331826857
2015-12-11,TCS,2383.0,2391.95,2363.25,2383.15,2386.0,826189.0,19697.46,2364.5374999999995,2517.0093750000005,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.06080811893227622
2015-12-14,TCS,2335.2,2387.0,2330.6,2375.0,2378.45,1359266.0,32144.43,2363.5899999999992,2512.9500000000007,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.3164291701592714
2015-12-15,TCS,2378.45,2385.0,2363.05,2379.5,2375.85,567934.0,13488.59,2363.6524999999992,2509.088750000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.10931488994933014
2015-12-16,TCS,2384.0,2414.5,2384.0,2407.5,2408.4,717967.0,17246.09,2364.544999999999,2504.932500000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.3700359871203993
2015-12-17,TCS,2415.0,2445.0,2393.35,2434.1,2439.75,809422.0,19576.47,2368.9599999999996,2501.2593750000005,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.3016940707523572
2015-12-18,TCS,2420.0,2434.2,2400.65,2409.8,2416.8,1512485.0,36541.98,2371.6724999999997,2497.8837500000004,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.9406701506301851
2015-12-21,TCS,2419.95,2450.0,2406.85,2443.0,2446.4,805052.0,19549.89,2374.075,2495.0118750000006,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.2247600132406555
2015-12-22,TCS,2440.0,2440.0,2400.0,2407.0,2405.05,780429.0,18834.3,2374.7749999999996,2492.8418750000005,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-1.6902387181164102
2015-12-23,TCS,2415.0,2435.0,2410.55,2418.8,2425.8,424917.0,10304.49,2377.6675,2491.0750000000003,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.8627679258227383
2015-12-24,TCS,2421.0,2438.2,2404.0,2435.0,2434.25,421580.0,10219.24,2382.1025,2489.2937500000003,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.3483386923901266
2015-12-28,TCS,2428.0,2466.4,2420.2,2456.95,2462.7,1852099.0,45468.96,2387.5699999999997,2487.8943750000008,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.1687378042518182
2015-12-29,TCS,2458.35,2465.3,2445.75,2449.35,2455.8,854262.0,20948.75,2392.125,2486.45625,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.28018028992568
2015-12-30,TCS,2453.05,2459.0,2412.3,2421.7,2418.3,802881.0,19606.82,2394.945,2484.6343750000005,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-1.5269973124847347
2015-12-31,TCS,2415.75,2448.5,2407.5,2430.0,2436.85,620159.0,15063.03,2398.5275,2483.3775000000005,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.7670677748831789
2016-01-01,TCS,2439.0,2439.0,2412.25,2414.1,2416.4,356131.0,8631.65,2401.8100000000004,2481.1850000000004,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.8391981451463915
2016-01-04,TCS,2410.15,2414.0,2366.05,2373.0,2369.6,935092.0,22271.61,2403.87,2478.2350000000006,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-1.936765436186072
2016-01-05,TCS,2385.0,2386.6,2341.0,2349.85,2348.95,1339010.0,31514.09,2405.3275,2475.7537500000008,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.8714550979068258
2016-01-06,TCS,2350.2,2386.15,2350.2,2382.0,2381.6,1326614.0,31496.27,2407.9574999999995,2473.7768750000005,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.3899827582536828
2016-01-07,TCS,2370.0,2382.9,2360.0,2379.0,2371.25,1599790.0,37878.37,2408.1375,2471.6637500000006,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.43458179375209793
2016-01-08,TCS,2385.0,2407.35,2372.5,2400.8,2397.6,953772.0,22853.14,2408.7899999999995,2469.761875000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.1112282551396957
2016-01-11,TCS,2382.5,2384.0,2348.85,2362.8,2362.35,1465114.0,34600.59,2407.607499999999,2467.473750000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-1.4702202202202197
2016-01-12,TCS,2362.7,2365.0,2301.6,2317.0,2327.05,1741297.0,40496.99,2405.0374999999995,2464.6618750000007,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-1.4942747687683777
2016-01-13,TCS,2317.0,2327.0,2255.1,2280.0,2279.2,2373046.0,54199.74,2400.2049999999995,2461.2562500000013,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-2.0562514771921725
2016-01-14,TCS,2273.0,2298.9,2250.0,2280.05,2278.8,1371026.0,31262.31,2393.7249999999995,2457.8962500000007,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.017550017550005403
2016-01-15,TCS,2288.85,2291.7,2255.0,2265.25,2261.1,1634704.0,37070.78,2384.7924999999996,2454.280625000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.7767245918904764
2016-01-18,TCS,2262.0,2291.9,2260.0,2280.0,2277.65,1106961.0,25255.15,2377.8349999999996,2450.8606250000007,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.7319446287205489
2016-01-19,TCS,2277.0,2300.0,2268.3,2288.0,2279.3,483955.0,11020.9,2369.4799999999996,2447.463750000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.0724430882708127
2016-01-20,TCS,2273.8,2285.0,2243.0,2280.0,2280.1,807977.0,18327.52,2363.232499999999,2444.380000000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.03509849515201946
2016-01-21,TCS,2285.0,2289.9,2245.75,2258.0,2254.5,1337768.0,30217.16,2354.667499999999,2440.903125000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-1.1227577737818462
2016-01-22,TCS,2273.0,2302.05,2260.0,2290.0,2295.75,671589.0,15381.22,2347.7424999999994,2437.345000000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.829673985362601
2016-01-25,TCS,2301.9,2339.0,2291.5,2301.7,2304.65,698780.0,16195.18,2339.8399999999992,2433.731875000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.387672873788536
2016-01-27,TCS,2302.0,2329.95,2281.9,2317.0,2319.75,813493.0,18846.49,2333.0374999999995,2430.375625000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.6551971015121616
2016-01-28,TCS,2315.5,2348.9,2308.05,2345.0,2331.2,1553330.0,36257.95,2328.682499999999,2427.1650000000013,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.49358767108524937
2016-01-29,TCS,2358.7,2400.0,2335.05,2386.1,2391.3,1117872.0,26520.58,2326.4049999999993,2423.998750000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,2.57807137954702
2016-02-01,TCS,2391.1,2412.95,2359.0,2395.35,2402.7,747637.0,17965.24,2325.719999999999,2420.136875000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.4767281395056999
2016-02-02,TCS,2409.0,2433.0,2379.7,2382.0,2398.1,737794.0,17821.75,2327.144999999999,2416.363125000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.19145128397219935
2016-02-03,TCS,2387.5,2429.9,2360.3,2424.8,2416.3,654346.0,15719.96,2330.5124999999994,2413.392500000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.7589341562070029
2016-02-04,TCS,2421.9,2440.0,2402.0,2423.0,2420.05,625023.0,15125.52,2332.4349999999995,2410.720625000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.15519596076645215
2016-02-05,TCS,2408.1,2439.95,2408.1,2424.0,2421.95,701498.0,17018.26,2334.9699999999993,2408.1243750000012,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.07851077457075029
2016-02-08,TCS,2400.0,2412.05,2347.0,2354.3,2362.95,531829.0,12684.17,2333.2374999999993,2405.253750000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-2.436053593179055
2016-02-09,TCS,2333.6,2333.6,2255.6,2280.7,2281.4,1244805.0,28339.78,2329.1899999999996,2401.289375000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-3.4511944814744178
2016-02-10,TCS,2275.0,2289.9,2258.1,2283.0,2268.8,945366.0,21473.78,2326.2774999999992,2398.603125000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.5522924520031558
2016-02-11,TCS,2280.0,2289.0,2171.65,2179.35,2197.95,981204.0,21893.32,2322.2149999999992,2395.230625000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-3.122796191819477
2016-02-12,TCS,2200.0,2243.4,2164.0,2226.3,2226.6,1086284.0,24055.41,2319.604999999999,2392.1412500000015,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.3034873404763614
2016-02-15,TCS,2250.0,2306.85,2240.0,2262.0,2269.15,1239856.0,28244.8,2320.0074999999993,2389.396250000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.910985358843087
2016-02-16,TCS,2266.0,2282.0,2243.0,2262.5,2265.55,794351.0,17954.56,2319.4024999999992,2386.1312500000013,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.1586497146508603
2016-02-17,TCS,2265.0,2279.65,2246.4,2279.65,2275.55,792589.0,17954.55,2319.2149999999992,2382.950625000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.44139392200568395
2016-02-18,TCS,2285.0,2319.75,2278.0,2312.1,2315.85,764570.0,17593.39,2321.0024999999996,2380.184375000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.771000417481483
2016-02-19,TCS,2307.35,2327.0,2305.45,2314.9,2319.65,439506.0,10185.34,2324.2599999999993,2377.4731250000013,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.164086620463344
2016-02-22,TCS,2320.25,2343.0,2305.0,2325.0,2315.9,662442.0,15435.33,2325.2674999999995,2374.783125000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.1616623197465139
2016-02-23,TCS,2310.25,2319.9,2256.75,2258.1,2264.0,653426.0,14880.24,2323.2349999999997,2371.469375000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-2.2410294054147406
2016-02-24,TCS,2262.45,2262.45,2201.2,2216.0,2210.95,829664.0,18504.52,2317.794999999999,2367.914375000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-2.3431978798586606
2016-02-25,TCS,2219.8,2228.0,2185.65,2224.2,2212.85,915278.0,20180.49,2311.8774999999996,2364.385000000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.08593590990297884
2016-02-26,TCS,2229.7,2256.9,2199.6,2219.9,2210.5,768768.0,17051.54,2302.837499999999,2360.549375000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.10619788959937981
2016-02-29,TCS,2237.0,2237.0,2115.0,2172.0,2176.8,1095859.0,23943.99,2291.5424999999996,2355.9662500000004,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-1.5245419588328368
2016-03-01,TCS,2193.0,2285.1,2162.0,2281.0,2276.65,999880.0,22575.17,2285.47,2352.751875000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,4.58700845277471
2016-03-02,TCS,2305.0,2330.0,2256.25,2320.1,2318.85,763743.0,17480.82,2280.5974999999994,2350.7043750000007,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.853600685217316
2016-03-03,TCS,2336.0,2391.0,2301.0,2369.4,2373.15,1324142.0,31201.1,2278.2524999999996,2349.046875000001,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,2.3416779869331883
2016-03-04,TCS,2380.0,2380.0,2349.55,2369.85,2357.55,756483.0,17872.09,2275.0325,2347.6243750000003,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.6573541495480617
2016-03-08,TCS,2342.1,2367.0,2304.2,2351.0,2354.3,634076.0,14855.47,2274.6,2346.3262500000005,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.13785497656465528
2016-03-09,TCS,2341.0,2369.4,2295.15,2360.0,2357.25,1008892.0,23473.66,2278.3925,2344.9318750000007,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.12530263772669858
2016-03-10,TCS,2356.05,2359.85,2314.95,2347.0,2348.3,830833.0,19352.29,2282.3675,2344.3181250000007,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.37967971152825797
2016-03-11,TCS,2340.0,2390.85,2335.0,2360.0,2365.25,765264.0,18131.61,2290.7325,2344.2012500000005,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.7217987480304888
2016-03-14,TCS,2362.0,2398.0,2340.0,2346.1,2355.0,818371.0,19324.84,2297.1525,2343.7568750000005,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.43335799598350766
2016-03-15,TCS,2349.05,2363.5,2320.1,2330.25,2329.9,811678.0,18938.65,2300.19,2343.4875,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-1.0658174097664452
2016-03-16,TCS,2315.0,2332.0,2306.9,2323.55,2327.05,959123.0,22253.15,2303.2650000000003,2343.0437500000003,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,-0.12232284647409886
2016-03-17,TCS,2334.0,2361.8,2332.0,2349.0,2352.05,1110544.0,26073.91,2307.09,2342.465,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.0743215659311245
2016-03-18,TCS,2360.0,2430.0,2360.0,2421.4,2425.85,1602035.0,38586.69,2312.59,2342.9000000000005,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,3.1376883994812976
2016-03-21,TCS,2426.0,2454.95,2420.0,2449.05,2446.25,1168491.0,28449.19,2318.92,2343.8787500000003,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.8409423501041013
2016-03-22,TCS,2442.0,2485.0,2436.5,2470.65,2473.1,975992.0,23972.4,2326.7799999999997,2345.4731250000004,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,1.0975983648441545
2016-03-23,TCS,2487.9,2487.9,2457.3,2479.6,2473.8,1139217.0,28173.12,2337.27,2346.97875,0.0,0.0,0.0,0.0,-854.1000000000004,0.0,1854.1000000000004,1854.1000000000004,0.0,0.02830455703368706
2016-03-28,TCS,2491.0,2517.15,2461.55,2476.0,2473.4,1660441.0,41145.83,2350.3925000000004,2348.3375,1.0,1.0,2491.0,0.0,-854.1000000000004,2473.4,-636.8999999999996,1836.5000000000005,-0.9492476133973304,-0.016169455897807605
2016-03-29,TCS,2478.0,2486.95,2455.0,2462.4,2469.4,919398.0,22732.05,2363.2200000000003,2349.68125,0.0,0.0,0.0,1.0,1636.8999999999996,2469.4,-636.8999999999996,1832.5000000000005,-0.21780560849441466,-0.16172070833669894
2016-03-30,TCS,2470.9,2505.0,2460.0,2490.0,2489.5,1068252.0,26601.39,2377.1700000000005,2351.2349999999997,0.0,0.0,0.0,1.0,1636.8999999999996,2489.5,-636.8999999999996,1852.6000000000004,1.096862210095484,0.8139629059690678
2016-03-31,TCS,2478.3,2550.0,2472.15,2530.0,2520.3,2181982.0,54777.53,2394.3450000000003,2353.354375,0.0,0.0,0.0,1.0,1636.8999999999996,2520.3,-636.8999999999996,1883.4000000000005,1.662528338551228,1.2371962241414014
2016-04-01,TCS,2505.0,2520.85,2434.1,2458.0,2453.9,1520700.0,37530.29,2403.2075000000004,2354.923125,0.0,0.0,0.0,1.0,1636.8999999999996,2453.9,-636.8999999999996,1817.0000000000005,-3.525538918976323,-2.634606991231203
2016-04-04,TCS,2456.0,2488.0,2447.0,2476.4,2471.25,876176.0,21576.34,2410.8275000000003,2356.81625,0.0,0.0,0.0,1.0,1636.8999999999996,2471.25,-636.8999999999996,1834.3500000000004,0.9548706659328499,0.7070377766005054
2016-04-05,TCS,2470.8,2484.9,2442.05,2460.0,2462.75,745897.0,18347.0,2415.3075000000003,2358.488125,0.0,0.0,0.0,1.0,1636.8999999999996,2462.75,-636.8999999999996,1825.8500000000004,-0.46337939869708356,-0.3439554881133011
2016-04-06,TCS,2470.0,2489.0,2459.35,2481.0,2481.9,881575.0,21842.55,2421.5250000000005,2359.9162499999998,0.0,0.0,0.0,1.0,1636.8999999999996,2481.9,-636.8999999999996,1845.0000000000005,1.0488265739244884,0.7775860318749439
2016-04-07,TCS,2480.0,2484.7,2457.0,2466.25,2470.8,1195471.0,29536.4,2427.3500000000004,2360.9943749999998,0.0,0.0,0.0,1.0,1636.8999999999996,2470.8,-636.8999999999996,1833.9000000000005,-0.6016260162601594,-0.447238003142747
2016-04-08,TCS,2466.0,2473.7,2427.0,2432.0,2432.05,699750.0,17063.55,2431.0900000000006,2361.5699999999997,0.0,0.0,0.0,1.0,1636.8999999999996,2432.05,-636.8999999999996,1795.1500000000005,-2.112983259719725,-1.5683179536992053
2016-04-11,TCS,2433.0,2517.0,2413.0,2506.05,2506.65,1200324.0,29488.46,2439.0075000000006,2363.1724999999997,0.0,0.0,0.0,1.0,1636.8999999999996,2506.65,-636.8999999999996,1869.7500000000005,4.155641589839276,3.0673711477971155
2016-04-12,TCS,2498.0,2525.0,2488.1,2520.05,2518.15,651814.0,16313.15,2446.6525000000006,2364.951249999999,0.0,0.0,0.0,1.0,1636.8999999999996,2518.15,-636.8999999999996,1881.2500000000005,0.6150554887016879,0.45877964614127187
2016-04-13,TCS,2530.0,2545.0,2512.5,2528.0,2526.2,800734.0,20217.37,2455.2125000000005,2366.4237499999995,0.0,0.0,0.0,1.0,1636.8999999999996,2526.2,-636.8999999999996,1889.3000000000002,0.42790697674417455,0.3196791295196677
2016-04-18,TCS,2453.0,2553.5,2440.0,2522.4,2519.75,3560752.0,88867.6,2464.7050000000004,2367.4237499999995,0.0,0.0,0.0,1.0,1636.8999999999996,2519.75,-636.8999999999996,1882.8500000000004,-0.34139628433810243,-0.2553242023592639
2016-04-20,TCS,2534.9,2534.9,2440.0,2453.0,2450.35,3202512.0,79169.58,2470.87,2367.843125,0.0,0.0,0.0,1.0,1636.8999999999996,2450.35,-636.8999999999996,1813.4500000000003,-3.68590169158457,-2.754241492211529
2016-04-21,TCS,2451.0,2467.4,2412.2,2418.2,2424.4,1262862.0,30816.73,2474.4875,2367.568125,0.0,0.0,0.0,1.0,1636.8999999999996,2424.4,-636.8999999999996,1787.5000000000005,-1.4309741101215856,-1.0590323831289328
2016-04-22,TCS,2419.0,2435.4,2404.2,2423.4,2417.05,982063.0,23768.31,2474.0475,2367.718125,0.0,0.0,0.0,1.0,1636.8999999999996,2417.05,-636.8999999999996,1780.1500000000005,-0.4111888111888007,-0.3031677940933841
2016-04-25,TCS,2402.3,2457.05,2402.3,2453.0,2451.25,1133827.0,27683.89,2474.2975,2368.03625,0.0,0.0,0.0,1.0,1636.8999999999996,2451.25,-636.8999999999996,1814.3500000000004,1.921186416874976,1.4149479737696646
2016-04-26,TCS,2449.0,2493.5,2442.0,2488.0,2489.8,1277184.0,31592.55,2475.1325000000006,2368.7306249999997,0.0,0.0,0.0,1.0,1636.8999999999996,2489.8,-636.8999999999996,1852.9000000000005,2.1247278639733302,1.5726670066292803
2016-04-27,TCS,2480.0,2514.6,2475.9,2511.5,2511.1,924335.0,23129.81,2476.9975000000004,2369.3356249999997,0.0,0.0,0.0,1.0,1636.8999999999996,2511.1,-636.8999999999996,1874.2000000000003,1.149549355065016,0.8554904008353903
2016-04-28,TCS,2501.3,2540.0,2498.1,2527.0,2527.75,2496372.0,63060.21,2479.715,2370.2349999999997,0.0,0.0,0.0,1.0,1636.8999999999996,2527.75,-636.8999999999996,1890.8500000000004,0.8883790417244741,0.6630560312213873
2016-04-29,TCS,2517.0,2542.0,2510.0,2540.1,2535.5,1186089.0,29998.74,2483.02,2371.7,0.0,0.0,0.0,1.0,1636.8999999999996,2535.5,-636.8999999999996,1898.6000000000004,0.40986857762381756,0.3065967757887478
2016-05-02,TCS,2529.0,2530.0,2500.0,2525.1,2526.7,558346.0,14049.47,2484.88,2372.823125,0.0,0.0,0.0,1.0,1636.8999999999996,2526.7,-636.8999999999996,1889.8000000000002,-0.4634994206257348,-0.3470715835141025
2016-05-03,TCS,2525.0,2530.0,2472.0,2473.9,2478.1,1076559.0,26872.84,2482.7699999999995,2373.594375,0.0,0.0,0.0,1.0,1636.8999999999996,2478.1,-636.8999999999996,1841.2000000000003,-2.5717007090697352,-1.9234574741757937
2016-05-04,TCS,2473.9,2494.05,2457.0,2478.0,2478.0,682446.0,16872.77,2483.9749999999995,2374.949375,0.0,0.0,0.0,1.0,1636.8999999999996,2478.0,-636.8999999999996,1841.1000000000004,-0.005431240495323841,-0.004035349663045196
2016-05-05,TCS,2478.0,2489.95,2463.55,2469.3,2470.3,623283.0,15410.49,2483.9275,2376.46625,0.0,0.0,0.0,1.0,1636.8999999999996,2470.3,-636.8999999999996,1833.4000000000005,-0.41822823312149815,-0.3107344632768294
2016-05-06,TCS,2465.0,2484.3,2431.0,2479.0,2473.4,442799.0,10877.79,2484.46,2377.6137499999995,0.0,0.0,0.0,1.0,1636.8999999999996,2473.4,-636.8999999999996,1836.5000000000005,0.16908476055415012,0.1254908310731384
2016-05-09,TCS,2473.4,2518.0,2456.4,2514.6,2512.55,910638.0,22758.85,2485.9925,2379.3799999999997,0.0,0.0,0.0,1.0,1636.8999999999996,2512.55,-636.8999999999996,1875.6500000000005,2.131772393139131,1.5828414328454832
2016-05-10,TCS,2515.0,2533.95,2496.0,2522.9,2522.9,579267.0,14572.24,2488.5975,2380.9462499999995,0.0,0.0,0.0,1.0,1636.8999999999996,2522.9,-636.8999999999996,1886.0000000000005,0.5518087063151489,0.4119321008537069
2016-05-11,TCS,2500.0,2525.6,2490.0,2524.8,2518.3,799358.0,20096.48,2492.91,2382.895624999999,0.0,0.0,0.0,1.0,1636.8999999999996,2518.3,-636.8999999999996,1881.4000000000005,-0.24390243902439046,-0.18232985849616634
2016-05-12,TCS,2520.55,2569.9,2520.55,2566.0,2566.2,756541.0,19325.91,2495.8875,2385.8849999999993,0.0,0.0,0.0,1.0,1636.8999999999996,2566.2,-636.8999999999996,1929.3000000000002,2.545976400552763,1.9020767978398023
2016-05-13,TCS,2565.0,2566.0,2510.15,2525.0,2523.4,810865.0,20517.19,2496.1499999999996,2388.937499999999,0.0,0.0,0.0,1.0,1636.8999999999996,2523.4,-636.8999999999996,1886.5000000000005,-2.2184211890322825,-1.6678357103888874
2016-05-16,TCS,2538.0,2564.8,2522.5,2552.75,2551.15,555763.0,14135.23,2497.3975,2392.341874999999,0.0,0.0,0.0,1.0,1636.8999999999996,2551.15,-636.8999999999996,1914.2500000000005,1.4709780015902396,1.0997067448680342
2016-05-17,TCS,2564.2,2591.25,2552.0,2570.0,2570.2,878349.0,22598.58,2499.9199999999996,2396.2056249999996,0.0,0.0,0.0,1.0,1636.8999999999996,2570.2,-636.8999999999996,1933.3000000000002,0.9951678202951397,0.7467220665190011
2016-05-18,TCS,2565.85,2565.85,2526.05,2553.0,2551.1,750370.0,19084.12,2504.9574999999995,2399.6237499999997,0.0,0.0,0.0,1.0,1636.8999999999996,2551.1,-636.8999999999996,1914.2000000000003,-0.9879480680701325,-0.7431328301299445
